1411,1.554858,1.576672,0.0148912
1412,1.554929,1.576705,0.0111592
1413,1.554975,1.576747,0.0188596
1414,1.555042,1.576747,0.0107134
1415,1.555075,1.576802,0.0099154
1416,1.555103,1.577137,0.0095801
1417,1.555128,1.577112,0.0100248
1418,1.555153,1.577112,0.009871
1419,1.555174,1.577143,0.0092038
1420,1.555193,1.577164,0.0100226
1421,1.555212,1.57713,0.0092583
1422,1.555227,1.577193,0.0150129
1423,1.555251,1.577185,0.0226925
1424,1.555282,1.57714,0.0221125
1425,1.555311,1.577155,0.0233566
1426,1.555342,1.577192,0.0208123
1427,1.555366,1.577191,0.022015
1428,1.55539,1.577194,0.0225415
1429,1.555369,1.577086,0.0260244
1430,1.555348,1.577078,0.0183959
1431,1.555332,1.577068,0.0221711
1432,1.555311,1.577011,0.024401
1433,1.555285,1.576974,0.0200647
1434,1.555267,1.576907,0.0220701
1435,1.555248,1.576872,0.0225145
1436,1.555233,1.576871,0.0225181
1437,1.555218,1.576871,0.0217211
1438,1.555206,1.576828,0.023178
1439,1.555192,1.576829,0.0228451
1440,1.555181,1.576831,0.0206317
1441,1.555172,1.576849,0.0223358
1442,1.555161,1.576873,0.0222432
1443,1.555151,1.576858,0.0229195
1444,1.555142,1.576851,0.0216961
1445,1.555135,1.576804,0.0110803
1446,1.555132,1.576867,0.0115032
1447,1.555129,1.576867,0.0125444
1448,1.555126,1.576903,0.0101855
1449,1.555123,1.576903,0.0099348
1450,1.55512,1.576891,0.0114936
1451,1.555117,1.576914,0.0111441
1452,1.555113,1.576961,0.0106889
1453,1.55511,1.576935,0.0111535
1454,1.555106,1.577012,0.0111907
1455,1.555101,1.577001,0.0107761
1456,1.555096,1.57701,0.0117899
1457,1.555089,1.576965,0.0102511
1458,1.555085,1.576973,0.0114547
1459,1.55508,1.576991,0.0110608
1460,1.555076,1.577039,0.0156232
1461,1.55507,1.577011,0.0113734
1462,1.555066,1.577056,0.0113518
1463,1.555062,1.577045,0.0095231
1464,1.555055,1.577043,0.0112624
1465,1.555048,1.577043,0.0097155
1466,1.555043,1.577043,0.00983
1467,1.555039,1.577055,0.0117387
1468,1.555035,1.577098,0.0117694
1469,1.555033,1.577081,0.0114037
1470,1.555033,1.577089,0.0125321
1471,1.555036,1.577124,0.0102338
1472,1.555038,1.577055,0.0105885
1473,1.555044,1.577087,0.0114938
1474,1.555051,1.577088,0.0116896
1475,1.555059,1.577106,0.0117022
1476,1.555072,1.577096,0.0101103
1477,1.555084,1.577082,0.011086
1478,1.555097,1.577116,0.010855
1479,1.555112,1.577134,0.0110483
1480,1.555128,1.577187,0.0120476
1481,1.555146,1.577179,0.0100864
1482,1.55516,1.577214,0.0111537
1483,1.555177,1.577184,0.0110748
1484,1.555193,1.577184,0.0113934
1485,1.55521,1.577246,0.0105549
1486,1.555225,1.577327,0.0113259
1487,1.555241,1.5773,0.0110437
1488,1.555257,1.577327,0.0116026
1489,1.555274,1.57737,0.0131334
1490,1.555294,1.577305,0.0091747
1491,1.555307,1.577349,0.0109617
1492,1.555332,1.577321,0.0105309
1493,1.555356,1.577392,0.0109709
1494,1.555377,1.577374,0.011444
1495,1.555397,1.577399,0.0116367
1496,1.555414,1.577353,0.0112396
1497,1.555425,1.577446,0.0108603
1498,1.555433,1.577464,0.0117186
1499,1.555439,1.577357,0.0109729
1500,1.55544,1.577332,0.0112252
1501,1.55544,1.577346,0.0111487
1502,1.555437,1.577352,0.011489
1503,1.555432,1.577352,0.0122241
1504,1.555426,1.577454,0.0104015
1505,1.55542,1.57744,0.0109832
1506,1.555413,1.577327,0.011262
1507,1.555406,1.577384,0.0110172
1508,1.555398,1.577351,0.0151759
1509,1.555387,1.57745,0.0119768
1510,1.555378,1.577541,0.0105515
1511,1.555369,1.57752,0.0106053
1512,1.555361,1.57752,0.0090106
1513,1.555353,1.577556,0.0096828
1514,1.555345,1.577436,0.0089674
1515,1.555335,1.57745,0.0102312
1516,1.555326,1.57745,0.0101486
1517,1.555318,1.577463,0.0117257
1518,1.555309,1.577531,0.0098411
1519,1.5553,1.577495,0.0114207
1520,1.55529,1.577491,0.0105062
1521,1.555281,1.577491,0.0111857
1522,1.55527,1.577546,0.0112049
1523,1.555258,1.57755,0.0109532
1524,1.555247,1.577533,0.0111638
1525,1.555236,1.577583,0.0112495
1526,1.555226,1.577609,0.0110555
1527,1.555216,1.577627,0.0108542
1528,1.555208,1.577634,0.0117034
1529,1.555199,1.57765,0.0108425
1530,1.555192,1.57765,0.0115824
1531,1.555184,1.577676,0.0125414
1532,1.555176,1.577676,0.009933
1533,1.555171,1.577645,0.0101213
1534,1.555165,1.577628,0.0113331
1535,1.555158,1.577668,0.0109174
1536,1.555152,1.577647,0.0110852
1537,1.555147,1.577688,0.0111967
1538,1.555141,1.577719,0.0109113
1539,1.555136,1.577719,0.0110577
1540,1.555131,1.577719,0.011563
1541,1.555125,1.577734,0.0107352
1542,1.555121,1.57775,0.0111307
1543,1.555116,1.577739,0.0117507
1544,1.555111,1.577726,0.011045
1545,1.555106,1.577691,0.0125778
1546,1.555101,1.577691,0.0101597
1547,1.555098,1.577677,0.0109242
1548,1.555095,1.577626,0.0114441
