943,1.556111,1.573745,0.0143113
944,1.556025,1.573728,0.0112608
945,1.555952,1.57373,0.0101985
946,1.555881,1.57374,0.0099962
947,1.555809,1.57374,0.0107838
948,1.555731,1.57374,0.0111696
949,1.555647,1.57374,0.0093243
950,1.555578,1.57374,0.0098863
951,1.555503,1.57374,0.010141
952,1.555426,1.57374,0.010988
953,1.555339,1.57374,0.0098021
954,1.555261,1.57374,0.0095931
955,1.555183,1.57374,0.011991
956,1.555083,1.57374,0.0142527
957,1.554961,1.57374,0.0112891
958,1.554859,1.57374,0.0092195
959,1.554772,1.57374,0.010321
960,1.554674,1.57374,0.0097666
961,1.554577,1.57374,0.0112788
962,1.554462,1.573818,0.0115125
963,1.554344,1.573748,0.0111251
964,1.554229,1.573763,0.0110036
965,1.554116,1.573717,0.0119719
966,1.554006,1.573717,0.0103847
967,1.553996,1.573717,0.0103506
968,1.553986,1.573717,0.0118107
969,1.553976,1.573717,0.0109218
970,1.553968,1.573717,0.0115248
971,1.553958,1.573717,0.0162227
972,1.553943,1.573717,0.0122094
973,1.553933,1.573717,0.009959
974,1.553922,1.573717,0.0098652
975,1.553911,1.573717,0.0121561
976,1.553899,1.573717,0.0093335
977,1.55389,1.573736,0.0100231
978,1.553881,1.573735,0.0102971
979,1.553873,1.573613,0.0099316
980,1.553865,1.573632,0.0112849
981,1.553857,1.573524,0.0101894
982,1.55385,1.573595,0.0110662
983,1.553842,1.573597,0.0117802
984,1.553835,1.573579,0.0114431
985,1.553828,1.573579,0.0101422
986,1.553822,1.573579,0.012347
987,1.553815,1.573579,0.0093233
988,1.55381,1.573579,0.0114827
989,1.553805,1.573579,0.0119701
990,1.553799,1.573579,0.0105755
991,1.553794,1.573579,0.0109903
992,1.553789,1.573579,0.0118459
993,1.553783,1.573579,0.0110018
994,1.553779,1.573579,0.0112142
995,1.553773,1.573579,0.012112
996,1.553768,1.572348,0.0105076
997,1.553763,1.5719,0.0107285
998,1.553759,1.571531,0.0121447
999,1.553755,1.571531,0.009932
1000,1.553753,1.571184,0.0113592
1001,1.55375,1.570659,0.0117844
1002,1.553746,1.570412,0.0107147
1003,1.553743,1.570412,0.010534
1004,1.55374,1.570412,0.0118292
1005,1.553737,1.570412,0.0106199
1006,1.553733,1.570412,0.0109871
1007,1.55373,1.570412,0.0168553
1008,1.553725,1.570412,0.0102452
1009,1.553722,1.570412,0.009388
1010,1.553717,1.570412,0.0095765
1011,1.553711,1.570412,0.0110868
