139,1.555487,1.600873,0.0166247
140,1.555508,1.600873,0.0131932
141,1.555524,1.600873,0.0102433
142,1.555534,1.600873,0.0223062
143,1.555549,1.600873,0.01214
144,1.555554,1.600873,0.0106249
145,1.555557,1.600873,0.0098891
146,1.555557,1.600873,0.0106562
147,1.555556,1.600873,0.0098471
148,1.555553,1.600873,0.010067
149,1.555548,1.600873,0.0101183
150,1.555541,1.600873,0.0168824
151,1.555529,1.600873,0.0224454
152,1.555507,1.600873,0.0223458
153,1.555483,1.600873,0.0249551
154,1.555452,1.600873,0.0191632
155,1.555427,1.600873,0.0222332
156,1.555402,1.600873,0.0224943
157,1.555383,1.600873,0.0228201
158,1.555364,1.600873,0.0215239
159,1.555345,1.600873,0.0223948
160,1.555322,1.600873,0.0233179
161,1.555299,1.600873,0.0208744
162,1.555281,1.600873,0.0229585
163,1.555264,1.600873,0.0215934
164,1.555249,1.600873,0.0219639
165,1.555236,1.600873,0.0222383
166,1.555223,1.600873,0.0224474
167,1.555212,1.600873,0.024305
168,1.5552,1.600873,0.0202334
169,1.555191,1.600873,0.0218563
170,1.555181,1.600873,0.0222715
171,1.555171,1.600873,0.0228047
172,1.555164,1.600873,0.0216717
173,1.555158,1.600873,0.0109635
174,1.555155,1.600873,0.0115491
175,1.555152,1.600873,0.0204583
176,1.555146,1.600873,0.0095592
177,1.555143,1.600873,0.0113479
178,1.555139,1.600873,0.009661
179,1.555136,1.600873,0.0117452
180,1.555133,1.600873,0.0087668
181,1.555129,1.600873,0.0090577
182,1.555124,1.600873,0.0089568
183,1.555119,1.600873,0.0097589
184,1.555115,1.600873,0.0111436
185,1.555109,1.600873,0.0111783
186,1.555105,1.600873,0.011477
187,1.555102,1.600873,0.0143019
188,1.555096,1.600873,0.0108669
189,1.555091,1.600873,0.0183782
190,1.555082,1.600873,0.0095194
191,1.555076,1.600873,0.0099736
192,1.55507,1.600873,0.0113184
193,1.555065,1.600873,0.0093455
194,1.555063,1.600873,0.0087613
195,1.555061,1.600873,0.0112401
196,1.555059,1.600873,0.0102444
197,1.55506,1.600873,0.010736
198,1.555062,1.600873,0.0092331
199,1.555064,1.600873,0.010798
200,1.55507,1.600873,0.0104985
201,1.555077,1.600873,0.0109626
202,1.555085,1.600873,0.0113771
203,1.555096,1.600873,0.0184465
204,1.555119,1.600873,0.0100483
